,lat,lon,cf,area,mask,restricted_area
660,46.58,-68.20,0.17182265,166.5820439071243,0.7045735,117.36929572466282
661,43.92,-72.26,0.17174943,174.5720681325521,0.44903064,78.38820708534068
662,44.34,-71.28,0.17174742,173.33506325561575,0.7731757,134.01846170992542
663,45.88,-69.74,0.17172527,168.72020278410724,0.60821426,102.61803313957606
664,46.02,-69.46,0.17154627,168.2945755150426,0.65999997,111.07441422249062
665,44.62,-70.72,0.1715455,172.50521474648227,0.5453571,94.07694504909699
666,43.64,-72.54,0.17151216,175.39153073782714,0.29254884,51.31058803489923
667,45.04,-70.72,0.171496,171.25272364197562,0.6137204,105.10129296982734
668,46.58,-69.04,0.17148817,166.5820439071243,0.78913265,131.4553305282672
669,45.74,-69.88,0.17146592,169.144822708598,0.6185509,104.6246817491939
670,47.00,-68.76,0.17145179,165.28719319906628,0.9158673,151.3811400942603
671,46.30,-69.18,0.17143647,167.4403091140274,0.6783674,113.5860431851508
672,45.60,-69.74,0.17142117,169.56843275332014,0.3682143,62.43752333102648
673,45.88,-67.92,0.17141975,168.72020278410724,0.78290814,132.092420414275
674,45.04,-70.58,0.17141664,171.25272364197562,0.69388485,118.82967037905567
675,46.58,-69.18,0.1714033,166.5820439071243,0.7280612,121.28192265024771
676,45.46,-69.88,0.17139836,169.99103038910835,0.6227551,105.8627828738303
677,46.02,-68.06,0.1713829,168.2945755150426,0.6764796,113.84784342716617
678,45.18,-70.30,0.17136657,170.83317834745975,0.62713253,107.13504419586509
679,46.44,-69.04,0.17131762,167.0116750824774,0.7155704,119.50860951080854
680,45.88,-69.88,0.17131452,168.72020278410724,0.7263265,122.5459586211323
681,44.34,-71.14,0.17130083,173.33506325561575,0.85549843,148.28787501873902
682,46.58,-68.62,0.17126586,166.5820439071243,0.8080102,134.599994033342
683,46.86,-68.06,0.1712536,165.71980039140476,0.4227041,70.05043917752286
684,45.88,-68.34,0.17123719,168.72020278410724,0.59198976,99.8806316160909
685,45.60,-67.64,0.17118478,169.56843275332014,0.6366327,107.95280593856116
686,45.88,-70.02,0.17118196,168.72020278410724,0.6564796,110.7613707449364
687,44.20,-72.26,0.17116114,173.7484364008726,0.5019388,87.21108512396209
688,46.86,-68.48,0.17111494,165.71980039140476,0.7641326,126.63190507735109
689,46.44,-69.46,0.17111036,167.0116750824774,0.786999,131.43801914013045
690,44.62,-71.00,0.17109555,172.50521474648227,0.72420347,124.92887465865013
691,46.58,-68.34,0.1710793,166.5820439071243,0.69596934,115.9359956845269
692,46.16,-68.20,0.17104895,167.86794344261318,0.68463516,114.92829671278426
693,44.06,-72.68,0.17103705,174.16077218046883,0.3444898,59.99661181442702
694,45.18,-70.72,0.1710343,170.83317834745975,0.75285715,128.61297954502564
695,45.74,-67.92,0.17103331,169.144822708598,0.5613053,94.94188283217231
